ocd_division,homepage,county,name,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt_1,appt_2,appt_3,subject_to_change,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:il/county:carroll,http://www.carroll-county.net/index.asp?SEC=001FFB74-9846-4774-BCF2-566081E09851&Type=B_BASIC,Carroll County,Carroll County Clerk Office,301 North Main,,,Mt. Carroll,IL,61053,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,,73,"Carroll County Clerk Office, 301 North Main, Mt. Carroll, IL, 61053",,08:30 AM - 04:30 PM,,ho62318708,false,true,,,,poll4733112
ocd-division/country:us/state:il/county:carroll,http://www.carroll-county.net/index.asp?SEC=001FFB74-9846-4774-BCF2-566081E09851&Type=B_BASIC,Carroll County,Carroll County Clerk Office,301 North Main,,,Mt. Carroll,IL,61053,08:30:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,,74,"Carroll County Clerk Office, 301 North Main, Mt. Carroll, IL, 61053",,08:30 AM - 04:30 PM,,ho62318708,false,true,,,,poll4733112
ocd-division/country:us/state:il/county:carroll,http://www.carroll-county.net/index.asp?SEC=001FFB74-9846-4774-BCF2-566081E09851&Type=B_BASIC,Carroll County,Carroll County Clerk Office,301 North Main,,,Mt. Carroll,IL,61053,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,False,False,False,,,75,"Carroll County Clerk Office, 301 North Main, Mt. Carroll, IL, 61053",,08:30 AM - 04:30 PM,,ho62318708,false,true,,,,poll4733112
ocd-division/country:us/state:il/county:carroll,http://www.carroll-county.net/index.asp?SEC=001FFB74-9846-4774-BCF2-566081E09851&Type=B_BASIC,Carroll County,Carroll County Clerk Office,301 North Main,,,Mt. Carroll,IL,61053,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,,76,"Carroll County Clerk Office, 301 North Main, Mt. Carroll, IL, 61053",,08:30 AM - 04:30 PM,,ho62318708,false,true,,,,poll4733112
ocd-division/country:us/state:il/county:carroll,http://www.carroll-county.net/index.asp?SEC=001FFB74-9846-4774-BCF2-566081E09851&Type=B_BASIC,Carroll County,Carroll County Clerk Office,301 North Main,,,Mt. Carroll,IL,61053,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,,77,"Carroll County Clerk Office, 301 North Main, Mt. Carroll, IL, 61053",,08:30 AM - 04:30 PM,,ho62318708,false,true,,,,poll4733112
ocd-division/country:us/state:il/county:carroll,http://www.carroll-county.net/index.asp?SEC=001FFB74-9846-4774-BCF2-566081E09851&Type=B_BASIC,Carroll County,Carroll County Clerk Office,301 North Main,,,Mt. Carroll,IL,61053,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,,78,"Carroll County Clerk Office, 301 North Main, Mt. Carroll, IL, 61053",,08:30 AM - 04:30 PM,,ho62318708,false,true,,,,poll4733112
ocd-division/country:us/state:il/county:carroll,http://www.carroll-county.net/index.asp?SEC=001FFB74-9846-4774-BCF2-566081E09851&Type=B_BASIC,Carroll County,Carroll County Clerk Office,301 North Main,,,Mt. Carroll,IL,61053,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,,79,"Carroll County Clerk Office, 301 North Main, Mt. Carroll, IL, 61053",,08:30 AM - 04:30 PM,,ho62318708,false,true,,,,poll4733112
ocd-division/country:us/state:il/county:cass,,Cass County,Cass County Clerk Office,100 East Springfield Street,,,Virginia,IL,62691,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,,80,"Cass County Clerk Office, 100 East Springfield Street, Virginia, IL, 62691",,08:30 AM - 04:30 PM,,ho13449920,false,true,,,,poll23212846
ocd-division/country:us/state:il/county:cass,,Cass County,Cass County Clerk Office,100 East Springfield Street,,,Virginia,IL,62691,08:30:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,,81,"Cass County Clerk Office, 100 East Springfield Street, Virginia, IL, 62691",,08:30 AM - 04:30 PM,,ho13449920,false,true,,,,poll23212846
ocd-division/country:us/state:il/county:cass,,Cass County,Cass County Clerk Office,100 East Springfield Street,,,Virginia,IL,62691,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,False,False,False,,,82,"Cass County Clerk Office, 100 East Springfield Street, Virginia, IL, 62691",,08:30 AM - 04:30 PM,,ho13449920,false,true,,,,poll23212846
ocd-division/country:us/state:il/county:cass,,Cass County,Cass County Clerk Office,100 East Springfield Street,,,Virginia,IL,62691,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,,83,"Cass County Clerk Office, 100 East Springfield Street, Virginia, IL, 62691",,08:30 AM - 04:30 PM,,ho13449920,false,true,,,,poll23212846
ocd-division/country:us/state:il/county:cass,,Cass County,Cass County Clerk Office,100 East Springfield Street,,,Virginia,IL,62691,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,,84,"Cass County Clerk Office, 100 East Springfield Street, Virginia, IL, 62691",,08:30 AM - 04:30 PM,,ho13449920,false,true,,,,poll23212846
ocd-division/country:us/state:il/county:cass,,Cass County,Cass County Clerk Office,100 East Springfield Street,,,Virginia,IL,62691,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,,85,"Cass County Clerk Office, 100 East Springfield Street, Virginia, IL, 62691",,08:30 AM - 04:30 PM,,ho13449920,false,true,,,,poll23212846
ocd-division/country:us/state:il/county:cass,,Cass County,Cass County Clerk Office,100 East Springfield Street,,,Virginia,IL,62691,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,,86,"Cass County Clerk Office, 100 East Springfield Street, Virginia, IL, 62691",,08:30 AM - 04:30 PM,,ho13449920,false,true,,,,poll23212846
ocd-division/country:us/state:il/county:cass,,Cass County,Beardstown County Clerk Office,105 West 3rd St,,,Beardstown,IL,62618,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,87,"Beardstown County Clerk Office, 105 West 3rd St, Beardstown, IL, 62618",,08:00 AM - 05:00 PM,,ho4214244,false,true,,,,poll14988931
ocd-division/country:us/state:il/county:cass,,Cass County,Beardstown County Clerk Office,105 West 3rd St,,,Beardstown,IL,62618,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,88,"Beardstown County Clerk Office, 105 West 3rd St, Beardstown, IL, 62618",,08:00 AM - 05:00 PM,,ho4214244,false,true,,,,poll14988931
ocd-division/country:us/state:il/county:cass,,Cass County,Beardstown County Clerk Office,105 West 3rd St,,,Beardstown,IL,62618,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,89,"Beardstown County Clerk Office, 105 West 3rd St, Beardstown, IL, 62618",,08:00 AM - 05:00 PM,,ho4214244,false,true,,,,poll14988931
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,,90,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,08:00 AM - 04:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,,91,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,08:00 AM - 04:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,False,False,False,,,92,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,08:00 AM - 04:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,09:00:00 - 05:00,13:00:00 - 05:00,10/15/16,10/15/16,False,False,False,,,93,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,09:00 AM - 01:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,,94,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,08:00 AM - 04:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,09:00:00 - 05:00,13:00:00 - 05:00,10/22/16,10/22/16,False,False,False,,,95,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,09:00 AM - 01:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,96,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,08:00 AM - 04:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,09:00:00 - 05:00,13:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,97,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,09:00 AM - 01:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,98,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,08:00 AM - 04:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,09:00:00 - 05:00,13:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,99,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,09:00 AM - 01:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:christian,http://www.christiancountyil.com/elections.htm,Christian County,Christian County Clerk Office,"101 South Main, 2nd Floor",,,Taylorville,IL,62568,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,100,"Christian County Clerk Office, 101 South Main, 2nd Floor, Taylorville, IL, 62568",,08:00 AM - 04:00 PM,,ho99241514,false,true,,,,poll49915645
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,,101,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,08:00 AM - 04:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,,102,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,08:00 AM - 04:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,09:00:00 - 05:00,12:00:00 - 05:00,10/8/16,10/8/16,False,False,False,,,103,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,09:00 AM - 12:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,False,False,False,,,104,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,08:00 AM - 04:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,,105,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,08:00 AM - 04:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,09:00:00 - 05:00,12:00:00 - 05:00,10/22/16,10/22/16,False,False,False,,,106,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,09:00 AM - 12:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,107,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,08:00 AM - 04:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,09:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,108,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,09:00 AM - 12:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,109,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,08:00 AM - 04:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,110,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,09:00 AM - 12:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,111,"Clark County Clerk's Office, 501 Archer, Marshall, IL, 62441",,08:00 AM - 04:00 PM,,ho91291441,false,true,,,,poll78914713
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,,112,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 04:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,,113,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 04:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,False,False,False,,,114,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 04:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,,115,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 04:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,116,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 04:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,117,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 12:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,118,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 04:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,119,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 12:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,"111 Chestnut, Room 106",,,Louisville,IL,62858,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,120,"Clay County Court House, 111 Chestnut, Room 106, Louisville, IL, 62858",,08:00 AM - 04:00 PM,,ho4419030,false,true,,,,poll83495860
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,,121,"Clinton County Clerk, 850 Fairfax, Carlyle, IL, 62231",,08:00 AM - 04:30 PM,,ho27030765,false,true,,,,poll74370096
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,,122,"Clinton County Clerk, 850 Fairfax, Carlyle, IL, 62231",,08:00 AM - 04:30 PM,,ho27030765,false,true,,,,poll74370096
