office_name,office_title,types,ocd_division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Butler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:butler,Butler County NE,http://www.co.butler.ne.us/webpages/clerk/clerk.html,(402) 367-7430,clerk@butler.nacone.org,451 N. 5th St.,David City,NE,68632,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,66,"451 N. 5th St. David City, NE 68632",,08:30 AM - 05:00 PM,,ho3872662,false,true,,,,poll18445576
Butler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:butler,Butler County NE,http://www.co.butler.ne.us/webpages/clerk/clerk.html,(402) 367-7430,clerk@butler.nacone.org,451 N. 5th St.,David City,NE,68632,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,67,"451 N. 5th St. David City, NE 68632",,08:30 AM - 05:00 PM,,ho3872662,false,true,,,,poll18445576
Butler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:butler,Butler County NE,http://www.co.butler.ne.us/webpages/clerk/clerk.html,(402) 367-7430,clerk@butler.nacone.org,451 N. 5th St.,David City,NE,68632,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,68,"451 N. 5th St. David City, NE 68632",,08:30 AM - 05:00 PM,,ho3872662,false,true,,,,poll18445576
Butler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:butler,Butler County NE,http://www.co.butler.ne.us/webpages/clerk/clerk.html,(402) 367-7430,clerk@butler.nacone.org,451 N. 5th St.,David City,NE,68632,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,69,"451 N. 5th St. David City, NE 68632",,08:30 AM - 05:00 PM,,ho3872662,false,true,,,,poll18445576
Butler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:butler,Butler County NE,http://www.co.butler.ne.us/webpages/clerk/clerk.html,(402) 367-7430,clerk@butler.nacone.org,451 N. 5th St.,David City,NE,68632,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,70,"451 N. 5th St. David City, NE 68632",,08:30 AM - 05:00 PM,,ho3872662,false,true,,,,poll18445576
Cass County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:cass,Cass County NE,http://www.cassne.org/election.html,(402) 296-9309,nancyj@cassne.org,201 Main St,Plattsmouth,NE,68048,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,71,"201 Main St Plattsmouth, NE 68048",,08:00 AM - 05:00 PM,,ho82005867,false,true,,,,poll51746892
Cass County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:cass,Cass County NE,http://www.cassne.org/election.html,(402) 296-9309,nancyj@cassne.org,201 Main St,Plattsmouth,NE,68048,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,72,"201 Main St Plattsmouth, NE 68048",,08:00 AM - 05:00 PM,,ho82005867,false,true,,,,poll51746892
Cass County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:cass,Cass County NE,http://www.cassne.org/election.html,(402) 296-9309,nancyj@cassne.org,201 Main St,Plattsmouth,NE,68048,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,73,"201 Main St Plattsmouth, NE 68048",,08:00 AM - 05:00 PM,,ho82005867,false,true,,,,poll51746892
Cass County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:cass,Cass County NE,http://www.cassne.org/election.html,(402) 296-9309,nancyj@cassne.org,201 Main St,Plattsmouth,NE,68048,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,74,"201 Main St Plattsmouth, NE 68048",,08:00 AM - 05:00 PM,,ho82005867,false,true,,,,poll51746892
Cass County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:cass,Cass County NE,http://www.cassne.org/election.html,(402) 296-9309,nancyj@cassne.org,201 Main St,Plattsmouth,NE,68048,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,75,"201 Main St Plattsmouth, NE 68048",,08:00 AM - 05:00 PM,,ho82005867,false,true,,,,poll51746892
Cedar County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cedar,Cedar County NE,http://www.co.cedar.ne.us/webpages/clerk/clerk.html,(402) 254-7411,cedarclk@hartel.net,101 S. Broadway,Hartington,NE,68739,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,76,"101 S. Broadway Hartington, NE 68739",,08:00 AM - 05:00 PM,,ho80826934,false,true,,,,poll40078785
Cedar County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cedar,Cedar County NE,http://www.co.cedar.ne.us/webpages/clerk/clerk.html,(402) 254-7411,cedarclk@hartel.net,101 S. Broadway,Hartington,NE,68739,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,77,"101 S. Broadway Hartington, NE 68739",,08:00 AM - 05:00 PM,,ho80826934,false,true,,,,poll40078785
Cedar County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cedar,Cedar County NE,http://www.co.cedar.ne.us/webpages/clerk/clerk.html,(402) 254-7411,cedarclk@hartel.net,101 S. Broadway,Hartington,NE,68739,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,78,"101 S. Broadway Hartington, NE 68739",,08:00 AM - 05:00 PM,,ho80826934,false,true,,,,poll40078785
Cedar County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cedar,Cedar County NE,http://www.co.cedar.ne.us/webpages/clerk/clerk.html,(402) 254-7411,cedarclk@hartel.net,101 S. Broadway,Hartington,NE,68739,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,79,"101 S. Broadway Hartington, NE 68739",,08:00 AM - 05:00 PM,,ho80826934,false,true,,,,poll40078785
Cedar County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cedar,Cedar County NE,http://www.co.cedar.ne.us/webpages/clerk/clerk.html,(402) 254-7411,cedarclk@hartel.net,101 S. Broadway,Hartington,NE,68739,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,80,"101 S. Broadway Hartington, NE 68739",,08:00 AM - 05:00 PM,,ho80826934,false,true,,,,poll40078785
Chase County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:chase,Chase County NE,http://www.co.chase.ne.us/clerk.html,(308) 882-7500,ccclerk@chase3000.com,921 Broadway St.,Imperial,NE,69033,08:00:00 - 06:00,16:00:00 - 06:00,10/11/16,10/14/16,81,"921 Broadway St. Imperial, NE 69033",,08:00 AM - 04:00 PM,,ho56656073,false,true,,,,poll62265231
Chase County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:chase,Chase County NE,http://www.co.chase.ne.us/clerk.html,(308) 882-7500,ccclerk@chase3000.com,921 Broadway St.,Imperial,NE,69033,08:00:00 - 06:00,16:00:00 - 06:00,10/17/16,10/21/16,82,"921 Broadway St. Imperial, NE 69033",,08:00 AM - 04:00 PM,,ho56656073,false,true,,,,poll62265231
Chase County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:chase,Chase County NE,http://www.co.chase.ne.us/clerk.html,(308) 882-7500,ccclerk@chase3000.com,921 Broadway St.,Imperial,NE,69033,08:00:00 - 06:00,16:00:00 - 06:00,10/24/16,10/28/16,83,"921 Broadway St. Imperial, NE 69033",,08:00 AM - 04:00 PM,,ho56656073,false,true,,,,poll62265231
Chase County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:chase,Chase County NE,http://www.co.chase.ne.us/clerk.html,(308) 882-7500,ccclerk@chase3000.com,921 Broadway St.,Imperial,NE,69033,08:00:00 - 06:00,16:00:00 - 06:00,10/31/16,11/4/16,84,"921 Broadway St. Imperial, NE 69033",,08:00 AM - 04:00 PM,,ho56656073,false,true,,,,poll62265231
Chase County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:chase,Chase County NE,http://www.co.chase.ne.us/clerk.html,(308) 882-7500,ccclerk@chase3000.com,921 Broadway St.,Imperial,NE,69033,08:00:00 - 07:00,16:00:00 - 07:00,11/7/16,11/7/16,85,"921 Broadway St. Imperial, NE 69033",,08:00 AM - 04:00 PM,,ho56656073,false,true,,,,poll62265231
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,08:30:00 - 05:00,12:00:00 - 05:00,10/11/16,10/14/16,86,"365 N. Main Street, #5 Valentine, NE 69201",,08:30 AM - 12:00 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,13:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,87,"365 N. Main Street, #5 Valentine, NE 69201",,01:00 PM - 04:30 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,08:30:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16,88,"365 N. Main Street, #5 Valentine, NE 69201",,08:30 AM - 12:00 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,13:00:00 - 05:00,13:30:00 - 05:00,10/17/16,10/21/16,89,"365 N. Main Street, #5 Valentine, NE 69201",,01:00 PM - 01:30 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,08:30:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,90,"365 N. Main Street, #5 Valentine, NE 69201",,08:30 AM - 12:00 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,13:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,91,"365 N. Main Street, #5 Valentine, NE 69201",,01:00 PM - 04:30 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,08:30:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,92,"365 N. Main Street, #5 Valentine, NE 69201",,08:30 AM - 12:00 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,13:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,93,"365 N. Main Street, #5 Valentine, NE 69201",,01:00 PM - 04:30 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,08:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,94,"365 N. Main Street, #5 Valentine, NE 69201",,08:30 AM - 12:00 PM,,ho64411397,false,true,,,,poll91054955
Cherry County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cherry,Cherry County NE,http://www.co.cherry.ne.us/webpages/election/election.html,(402) 376-2771,clerk@cherry.nacone.org,"365 N. Main Street, #5",Valentine,NE,69201,13:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,95,"365 N. Main Street, #5 Valentine, NE 69201",,01:00 PM - 04:30 PM,,ho64411397,false,true,,,,poll91054955
Cheyenne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cheyenne,Cheyenne County NE,http://www.cheyennecountyne.net/#!clerk/c1k3m,(308) 254-2141,clerk@cheyennecounty.net,1000 10th Ave.,Sidney,NE,69162,08:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,96,"1000 10th Ave. Sidney, NE 69162",,08:00 AM - 05:00 PM,,ho31182032,false,true,,,,poll29073306
Cheyenne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cheyenne,Cheyenne County NE,http://www.cheyennecountyne.net/#!clerk/c1k3m,(308) 254-2141,clerk@cheyennecounty.net,1000 10th Ave.,Sidney,NE,69162,08:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,97,"1000 10th Ave. Sidney, NE 69162",,08:00 AM - 05:00 PM,,ho31182032,false,true,,,,poll29073306
Cheyenne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cheyenne,Cheyenne County NE,http://www.cheyennecountyne.net/#!clerk/c1k3m,(308) 254-2141,clerk@cheyennecounty.net,1000 10th Ave.,Sidney,NE,69162,08:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,98,"1000 10th Ave. Sidney, NE 69162",,08:00 AM - 05:00 PM,,ho31182032,false,true,,,,poll29073306
Cheyenne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cheyenne,Cheyenne County NE,http://www.cheyennecountyne.net/#!clerk/c1k3m,(308) 254-2141,clerk@cheyennecounty.net,1000 10th Ave.,Sidney,NE,69162,08:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,99,"1000 10th Ave. Sidney, NE 69162",,08:00 AM - 05:00 PM,,ho31182032,false,true,,,,poll29073306
Cheyenne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cheyenne,Cheyenne County NE,http://www.cheyennecountyne.net/#!clerk/c1k3m,(308) 254-2141,clerk@cheyennecounty.net,1000 10th Ave.,Sidney,NE,69162,08:00:00 - 07:00,17:00:00 - 07:00,11/7/16,11/7/16,100,"1000 10th Ave. Sidney, NE 69162",,08:00 AM - 05:00 PM,,ho31182032,false,true,,,,poll29073306
Clay County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:clay,Clay County NE,http://www.claycounty.ne.gov/webpages/election/election.html,(402) 762-3463,clerk@clay.nacone.org,111 W. Fairfield St.,Clay Center,NE,68933,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,101,"111 W. Fairfield St. Clay Center, NE 68933",,08:30 AM - 05:00 PM,,ho93449969,false,true,,,,poll87385414
Clay County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:clay,Clay County NE,http://www.claycounty.ne.gov/webpages/election/election.html,(402) 762-3463,clerk@clay.nacone.org,111 W. Fairfield St.,Clay Center,NE,68933,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,102,"111 W. Fairfield St. Clay Center, NE 68933",,08:30 AM - 05:00 PM,,ho93449969,false,true,,,,poll87385414
Clay County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:clay,Clay County NE,http://www.claycounty.ne.gov/webpages/election/election.html,(402) 762-3463,clerk@clay.nacone.org,111 W. Fairfield St.,Clay Center,NE,68933,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,103,"111 W. Fairfield St. Clay Center, NE 68933",,08:30 AM - 05:00 PM,,ho93449969,false,true,,,,poll87385414
Clay County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:clay,Clay County NE,http://www.claycounty.ne.gov/webpages/election/election.html,(402) 762-3463,clerk@clay.nacone.org,111 W. Fairfield St.,Clay Center,NE,68933,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,104,"111 W. Fairfield St. Clay Center, NE 68933",,08:30 AM - 05:00 PM,,ho93449969,false,true,,,,poll87385414
Clay County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:clay,Clay County NE,http://www.claycounty.ne.gov/webpages/election/election.html,(402) 762-3463,clerk@clay.nacone.org,111 W. Fairfield St.,Clay Center,NE,68933,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,105,"111 W. Fairfield St. Clay Center, NE 68933",,08:30 AM - 05:00 PM,,ho93449969,false,true,,,,poll87385414
Colfax County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:colfax,Colfax County NE,http://www.colfaxne.com/webpages/election/election.html,(402) 352-8504,rmundil@colfaxne.com,411 E. 11th St.,Schuyler,NE,68661,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,106,"411 E. 11th St. Schuyler, NE 68661",,08:30 AM - 04:30 PM,,ho86805472,false,true,,,,poll40312251
Colfax County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:colfax,Colfax County NE,http://www.colfaxne.com/webpages/election/election.html,(402) 352-8504,rmundil@colfaxne.com,411 E. 11th St.,Schuyler,NE,68661,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,107,"411 E. 11th St. Schuyler, NE 68661",,08:30 AM - 04:30 PM,,ho86805472,false,true,,,,poll40312251
Colfax County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:colfax,Colfax County NE,http://www.colfaxne.com/webpages/election/election.html,(402) 352-8504,rmundil@colfaxne.com,411 E. 11th St.,Schuyler,NE,68661,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,108,"411 E. 11th St. Schuyler, NE 68661",,08:30 AM - 04:30 PM,,ho86805472,false,true,,,,poll40312251
Colfax County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:colfax,Colfax County NE,http://www.colfaxne.com/webpages/election/election.html,(402) 352-8504,rmundil@colfaxne.com,411 E. 11th St.,Schuyler,NE,68661,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,109,"411 E. 11th St. Schuyler, NE 68661",,08:30 AM - 04:30 PM,,ho86805472,false,true,,,,poll40312251
Colfax County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:colfax,Colfax County NE,http://www.colfaxne.com/webpages/election/election.html,(402) 352-8504,rmundil@colfaxne.com,411 E. 11th St.,Schuyler,NE,68661,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,110,"411 E. 11th St. Schuyler, NE 68661",,08:30 AM - 04:30 PM,,ho86805472,false,true,,,,poll40312251
Cuming County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cuming,Cuming County NE,http://cumingco.com/government/departments/clerk-register-of-deeds-election-commissioner/,(402) 372-6002,clerk@cumingcounty.ne.gov,"200 S. Lincoln St., Room 100",West Point,NE,68788,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,111,"200 S. Lincoln St., Room 100 West Point, NE 68788",,08:30 AM - 04:30 PM,,ho73216844,false,true,,,,poll87989128
Cuming County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cuming,Cuming County NE,http://cumingco.com/government/departments/clerk-register-of-deeds-election-commissioner/,(402) 372-6002,clerk@cumingcounty.ne.gov,"200 S. Lincoln St., Room 100",West Point,NE,68788,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,112,"200 S. Lincoln St., Room 100 West Point, NE 68788",,08:30 AM - 04:30 PM,,ho73216844,false,true,,,,poll87989128
Cuming County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:cuming,Cuming County NE,http://cumingco.com/government/departments/clerk-register-of-deeds-election-commissioner/,(402) 372-6002,clerk@cumingcounty.ne.gov,"200 S. Lincoln St., Room 100",West Point,NE,68788,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,113,"200 S. Lincoln St., Room 100 West Point, NE 68788",,08:30 AM - 04:30 PM,,ho73216844,false,true,,,,poll87989128
